symbol,asset_type,price,future_price,price_change,signal,label,ma5_cross,ma10_cross,ma20_cross,price_vs_ma20,price_vs_ma50,mom5,mom10,mom20,vol10,vol20,vol_ratio,rsi,macd_cross,macd_hist,bb_position,roc5,roc10,atr_pct,obv_pct,vol_trend,hl_position,score
LMT,STOCK,0.80305,0.828507,3.17,SELL,0,-0.0448,-0.2239,-3.4897,3.5975,-0.0177,7.0987,6.4417,-3.8781,8.4374,11.6719,0.7229,60.3775,0.0054,0.0054,0.5743,7.0987,6.4417,3.4994,4.1198,-13.8843,82.353,0
LMT,STOCK,0.807679,0.847022,4.8711,BUY,1,0.777,1.6438,-2.7857,4.3036,1.3981,3.5608,9.0624,2.6472,8.7227,10.0947,0.8641,54.8388,0.0044,0.0044,0.7579,3.5608,9.0624,3.8682,4.5178,10.587,81.3952,4
LMT,STOCK,0.812308,0.844707,3.9886,BUY,1,2.3256,1.8187,-2.4768,4.6512,2.0592,9.3458,4.1543,4.7761,9.3458,10.7256,0.8714,55.5556,0.0055,0.0055,0.7684,9.3458,4.1543,3.8055,6.6332,14.3813,86.0465,4
LMT,STOCK,0.83545,0.907192,8.5872,SELL,0,1.891,2.3144,2.4109,1.891,4.3475,-1.3662,2.2662,7.1216,2.521,14.0187,0.1798,61.3633,0.0,0.0,0.2871,-1.3662,2.2662,1.761,8.0766,-34.7795,83.9284,1
LMT,STOCK,0.895621,0.923392,3.1008,BUY,1,3.3265,1.191,4.6262,5.9548,10.8564,4.8781,6.0274,10.2563,8.4033,9.6317,0.8725,72.5491,0.0048,0.0048,1.2107,4.8781,6.0274,1.5873,9.6752,14.5299,92.4999,4
LMT,STOCK,0.902564,0.933637,3.4427,BUY,1,4.1275,1.4576,5.0034,6.2526,11.5688,6.5574,7.7348,10.1695,9.2437,10.4816,0.8819,73.0771,0.0054,0.0054,1.1376,6.5574,7.7348,1.5201,9.9003,33.7209,97.5609,4
LMT,STOCK,0.879421,0.926652,5.3706,BUY,1,4.3053,1.7792,5.2037,3.2188,8.59,2.4258,6.4426,6.1453,8.3334,10.4816,0.7951,63.3334,0.0039,0.0039,0.5787,2.4258,6.4426,1.6353,8.3376,39.2706,73.1706,4
LMT,STOCK,0.902564,0.924323,2.4108,BUY,1,4.5713,2.1639,5.4298,5.491,11.2189,3.4483,8.3334,8.635,8.0333,10.4816,0.7664,67.6471,0.004,0.004,0.9185,3.4483,8.3334,1.685,10.0468,32.1413,97.5609,4
LMT,STOCK,0.907192,0.931308,2.6584,BUY,1,4.3455,2.462,5.6965,5.4755,11.4839,1.5544,8.5872,11.0481,7.1037,9.8038,0.7246,69.5653,0.004,0.004,0.8951,1.5544,8.5872,1.7128,10.4045,16.343,93.0234,3
LMT,STOCK,0.926652,0.935965,1.005,BUY,1,3.4329,2.3689,6.2027,4.3296,10.8009,2.9328,5.3706,12.1592,5.3334,12.063,0.4421,67.3537,0.0017,0.0017,0.67,2.9328,5.3706,1.839,10.9662,12.2863,88.0339,4
LMT,STOCK,0.924323,0.935965,1.2595,BUY,1,3.444,2.0898,6.3511,3.536,10.1117,2.6742,2.4108,10.9451,5.3334,11.7526,0.4538,61.2718,0.0011,0.0011,0.5896,2.6742,2.4108,1.8267,8.9725,25.0196,85.463,4
LMT,STOCK,0.931308,0.97089,4.2501,BUY,1,3.3774,1.8134,6.5436,3.7613,10.5511,2.3971,2.6584,11.4739,5.3334,10.2259,0.5216,62.5434,0.0009,0.0009,0.687,2.3971,2.6584,1.8669,9.0305,28.0688,90.2903,4
LMT,STOCK,0.956919,0.947606,-0.9733,BUY,0,3.5307,1.8349,6.7063,6.0068,13.1159,3.6309,6.0223,12.0562,7.9601,12.9746,0.6135,66.8884,0.0022,0.0022,1.0565,3.6309,6.0223,1.922,10.7207,27.6374,95.9352,4
LMT,STOCK,0.973217,0.947606,-2.6316,BUY,0,3.9452,2.2771,6.9859,6.0251,13.432,5.2897,8.1053,11.5462,7.005,10.6656,0.6568,72.0685,0.0032,0.0032,1.0799,5.2897,8.1053,2.0636,9.3881,44.9938,78.2875,4
LMT,STOCK,0.97089,0.961576,-0.9593,BUY,0,4.3666,2.5126,6.8643,5.3265,12.5564,4.2501,6.7491,8.6849,5.3959,10.6656,0.5059,73.1941,0.0031,0.0031,0.896,4.2501,6.7491,2.0522,8.2928,51.2148,75.1373,4
LMT,STOCK,0.97089,1.015126,4.5563,SELL,0,1.5332,2.2306,6.4425,3.8747,10.5669,0.0,4.2501,7.0214,3.9801,9.7988,0.4062,64.4888,-0.0024,-0.0024,0.707,0.0,4.2501,2.4152,4.7886,-36.4831,74.1547,2
LMT,STOCK,1.015126,0.894056,-11.9266,BUY,0,2.3841,0.6656,5.5236,5.5307,11.3597,5.569,4.5563,9.0,7.9208,8.4577,0.9365,62.4998,0.0025,0.0025,1.3369,5.569,4.5563,2.5885,5.7864,30.0529,100.0,4
LMT,STOCK,1.003484,0.91501,-8.8167,BUY,0,2.813,1.002,5.3851,4.0685,9.6727,3.3572,5.8968,4.8661,7.9208,8.4577,0.9365,67.0725,0.0027,0.0027,0.8995,3.3572,5.8968,2.4528,5.3882,39.8302,83.3331,4
LMT,STOCK,0.994172,0.921995,-7.26,BUY,0,3.131,1.3006,5.3029,2.842,8.2957,2.8916,5.6931,5.1725,7.1253,8.4577,0.8425,64.7056,0.0019,0.0019,0.6166,2.8916,5.6931,2.459,4.1234,43.8116,73.81,4
LMT,STOCK,0.894056,0.947606,5.9896,SELL,0,-3.4885,-1.1061,2.6271,-6.6488,-4.1964,-3.7594,-11.9266,-7.9137,12.2395,13.5417,0.9038,34.5794,-0.0115,-0.0115,-1.0444,-3.7594,-11.9266,3.0692,-1.5822,-22.5412,0.0,-5
LMT,STOCK,0.938294,0.986003,5.0846,BUY,1,2.2685,0.5389,-1.333,1.0152,-0.3313,3.3334,0.4988,0.7501,6.9232,9.1624,0.7556,59.7404,0.005,0.005,0.2304,3.3334,0.4988,2.7827,3.0797,27.286,67.3914,4
LMT,STOCK,0.947606,0.962582,1.5804,BUY,1,2.83,0.6762,-1.2709,1.9283,0.6329,3.2995,2.2613,1.75,6.9232,9.1624,0.7556,66.6666,0.0044,0.0044,0.4296,3.2995,2.2613,2.7203,3.3858,34.7173,76.0862,4
LMT,STOCK,0.957897,0.988344,3.1786,BUY,1,1.642,1.1141,0.8672,0.9019,1.7769,1.7412,0.5917,3.6322,4.7264,8.5875,0.5504,46.2656,0.0013,0.0013,0.2051,1.7412,0.5917,2.4749,3.9494,19.747,65.2293,3
LMT,STOCK,0.967266,1.009422,4.3583,BUY,1,1.8059,1.0186,1.2478,1.6091,2.877,2.2277,1.8245,5.7109,4.7264,8.5875,0.5504,49.6424,0.0011,0.0011,0.3898,2.2277,1.8245,2.5209,5.1454,28.8089,75.1643,4
LMT,STOCK,0.986003,0.997712,1.1876,BUY,1,1.7218,0.8885,1.6631,3.1926,4.9088,1.4458,2.4331,7.7587,4.7264,8.5875,0.5504,64.0759,0.0021,0.0021,0.8002,1.4458,2.4331,2.4238,6.8406,22.2041,90.5359,3
LMT,STOCK,0.988344,1.016449,2.8436,BUY,1,1.0885,0.7007,2.4366,2.3007,4.7934,2.6764,2.6764,4.2991,3.1786,4.9751,0.6389,65.1512,0.001,0.001,0.8502,2.6764,2.6764,2.4205,6.2709,17.8434,80.0,4
LMT,STOCK,1.042212,0.976634,-6.2922,BUY,0,2.5872,1.6378,3.1359,5.6255,8.9378,4.4601,6.9713,7.229,5.9524,8.8021,0.6763,80.0,0.0038,0.0038,1.3477,4.4601,6.9713,1.7978,9.4319,15.2981,93.617,4
LMT,STOCK,1.032843,0.976634,-5.4422,BUY,0,2.96,1.8944,3.1617,4.4282,7.7299,3.0375,5.0,4.7506,5.4502,8.8021,0.6192,79.9999,0.004,0.004,0.9557,3.0375,5.0,1.8141,9.3322,29.764,85.1061,4
LMT,STOCK,1.016449,0.969608,-4.6083,BUY,0,2.9638,1.901,3.2592,2.4915,5.8319,1.402,2.8436,5.5961,5.4502,8.8021,0.6192,68.5184,0.0028,0.0028,0.5416,1.402,2.8436,1.761,9.5935,26.4808,70.2125,3
LMT,STOCK,1.02816,0.97195,-5.4671,BUY,0,3.071,1.9414,3.4315,3.3064,6.8513,2.3311,4.0285,7.3352,4.4601,8.2726,0.5392,72.414,0.0024,0.0024,0.7236,2.3311,4.0285,1.7572,8.9797,24.7017,80.8517,4
LMT,STOCK,0.962582,0.976634,1.4599,SELL,0,-1.2784,-1.0417,0.6491,-2.6989,-2.0673,-2.6067,-1.4388,-6.8027,3.163,6.8128,0.4643,36.3638,-0.0031,-0.0031,-0.7754,-2.6067,-1.4388,1.6684,-5.388,-12.0428,6.25,-4
LMT,STOCK,0.982193,0.96335,-1.9185,SELL,1,-0.2274,0.6343,0.2919,-0.1795,0.1119,-1.6509,2.2059,-2.7973,4.6228,6.6666,0.6934,57.143,-0.0005,-0.0005,-0.0464,-1.6509,2.2059,1.7472,-2.1565,-25.077,51.3514,-3
LMT,STOCK,0.965706,0.982193,1.7073,SELL,0,-0.3,0.708,0.0406,-1.596,-1.5561,-1.6786,-1.9139,-5.0926,4.8779,6.1727,0.7902,48.7179,-0.0016,-0.0016,-0.4403,-1.6786,-1.9139,1.7944,-1.9448,-14.7586,32.4325,-3
LMT,STOCK,0.970417,0.982193,1.2136,SELL,0,-0.5889,0.4206,-0.0765,-0.9734,-1.0492,-2.1378,-4.186,-2.8301,3.9024,6.1727,0.6322,54.7946,-0.0019,-0.0019,-0.2729,-2.1378,-4.186,1.647,-2.3977,-20.4594,42.4242,-4
LMT,STOCK,1.019879,1.069343,4.85,BUY,1,0.7364,0.3742,-0.7703,4.5515,3.7461,5.097,5.868,3.5885,5.868,5.868,1.0,67.7414,0.0035,0.0035,1.7931,5.097,5.868,1.7321,5.1952,61.3279,89.9999,4
LMT,STOCK,1.048144,1.071698,2.2472,BUY,1,1.7928,0.9024,-0.57,7.087,6.4766,6.9712,8.802,6.7146,8.802,8.802,1.0,71.8304,0.007,0.007,1.7252,6.9712,8.802,1.8138,8.731,93.1188,97.4999,4
LMT,STOCK,1.05521,1.066987,1.1161,BUY,1,3.198,1.1858,-0.2414,7.3182,7.0591,9.5355,7.434,9.2682,9.5355,9.5355,1.0,76.0558,0.0092,0.0092,1.3924,9.5355,7.434,1.8655,9.8098,106.7935,87.5,4
LMT,STOCK,1.059921,1.069343,0.8889,BUY,1,4.6381,1.5142,0.1053,7.309,7.4219,9.7561,7.9137,9.2233,10.0246,10.0246,1.0,75.7138,0.0104,0.0104,1.1816,9.7561,7.9137,1.8572,10.3902,106.8783,91.6674,3
LMT,STOCK,1.059921,1.081119,1.9999,BUY,1,5.6855,1.8635,0.4036,6.825,7.2561,7.6555,8.1731,9.2233,10.0246,10.0246,1.0,81.5385,0.0106,0.0106,0.9946,7.6555,8.1731,1.8572,9.2119,99.2434,89.7959,3
LMT,STOCK,1.076408,1.092897,1.5318,BUY,1,6.3076,2.4333,0.6984,7.9612,8.7153,5.5427,10.9223,9.8558,11.736,11.736,1.0,83.3333,0.0111,0.0111,1.0308,5.5427,10.9223,1.8912,11.1461,78.4777,96.2266,3
LMT,STOCK,1.08583,1.092897,0.6508,BUY,1,6.435,2.8887,1.1036,8.2668,9.4616,3.5955,10.8173,12.1654,12.714,12.714,1.0,82.3528,0.0113,0.0113,0.9771,3.5955,10.8173,1.8128,11.285,28.9056,100.0,3
LMT,STOCK,1.081119,1.050394,-2.842,BUY,0,2.8946,2.9625,3.8808,3.7991,7.8274,1.1012,1.9999,10.3365,2.2173,12.714,0.1744,74.9999,0.001,0.001,0.4709,1.1012,1.9999,1.5717,14.2746,14.216,94.6428,3
LMT,STOCK,1.092897,1.050394,-3.889,BUY,0,2.7428,2.518,4.281,4.3166,8.7823,2.2026,1.5318,12.6214,2.8825,13.4476,0.2144,71.1111,0.0013,0.0013,0.5641,2.2026,1.5318,1.4471,14.4715,26.8385,98.2143,4
LMT,STOCK,1.092897,1.040888,-4.7588,BUY,0,2.5939,2.0349,4.5837,3.7567,8.5127,1.978,0.6508,11.5385,2.8825,13.4476,0.2144,69.0478,0.0013,0.0013,0.5201,1.978,0.6508,1.3393,14.9055,26.465,98.2143,3
LMT,STOCK,1.088186,1.038512,-4.5648,BUY,0,2.3897,1.6784,4.9286,2.7009,7.7627,1.9868,2.4391,12.9585,2.4283,13.1708,0.1844,64.2855,0.0007,0.0007,0.4386,1.9868,2.4391,1.3606,14.2294,24.531,92.9824,3
LMT,STOCK,1.062277,1.086042,2.2372,SELL,0,-0.8053,-0.8053,0.7283,1.4646,2.2036,2.9954,2.0548,-1.5283,3.9535,4.8837,0.8095,54.7171,-0.0004,-0.0004,0.5172,2.9954,2.0548,1.4062,-0.6359,4.6154,74.0842,0
LMT,STOCK,1.105052,1.057523,-4.3011,BUY,0,2.7721,1.7129,-0.2836,4.8005,4.5033,4.0268,6.1644,6.4072,4.4944,8.1395,0.5522,84.444,0.0059,0.0059,1.1372,4.0268,6.1644,1.3825,7.3415,10.602,97.2222,4
LMT,STOCK,0.94583,0.915729,-3.1825,SELL,1,-3.5554,-4.0893,-4.6842,-3.4098,-7.9343,-1.9704,-0.5,-12.5275,5.1813,16.8393,0.3077,37.9744,-0.0006,-0.0006,-0.3324,-1.9704,-0.5,2.1536,-12.5967,-51.5821,19.7181,-3
LMT,STOCK,0.966058,0.889286,-7.947,BUY,0,2.0524,1.645,-2.3847,2.5276,0.0827,1.0033,4.4982,3.702,3.4129,6.213,0.5493,66.387,0.0047,0.0047,0.631,1.0033,4.4982,2.4297,0.8003,40.1586,83.7961,3
LMT,STOCK,0.927672,0.921274,-0.6897,SELL,1,-0.5141,0.159,0.0481,-2.3988,-2.3519,-2.3569,-3.9735,1.6561,4.1379,4.8443,0.8542,42.1054,-0.0013,-0.0013,-0.9098,-2.3569,-3.9735,1.7734,-0.6341,-33.5946,18.921,-4
LMT,STOCK,0.879689,0.953263,8.3637,SELL,0,-0.9356,-0.9709,-2.323,-2.9126,-5.168,-4.5139,0.0,-7.4074,4.7273,9.5239,0.4964,48.8371,-0.0002,-0.0002,-0.4984,-4.5139,0.0,2.1039,-7.7442,-29.2318,18.7501,-4
LMT,STOCK,0.87649,0.95966,9.489,SELL,0,-1.4359,-0.585,-2.6212,-2.8541,-5.4005,-4.5296,-0.3636,-8.0537,5.1095,9.5239,0.5365,51.2197,-0.0008,-0.0008,-0.5177,-4.5296,-0.3636,2.0073,-8.4902,-31.4827,15.6255,-4
LMT,STOCK,0.879689,0.918076,4.3637,SELL,0,-1.7444,-0.2848,-2.8796,-2.1004,-4.9195,-3.5088,-1.0792,-7.7182,5.1095,9.5239,0.5365,42.8571,-0.0009,-0.0009,-0.4219,-3.5088,-1.0792,1.8442,-8.1347,-28.0808,19.3549,-4
LMT,STOCK,0.87649,0.918076,4.7445,SELL,0,-1.7343,-0.0894,-3.1367,-2.0204,-5.0937,-2.1428,-2.4911,-8.3612,5.1095,7.3261,0.6974,44.1176,-0.0009,-0.0009,-0.4893,-2.1428,-2.4911,1.7988,-7.7092,-33.7449,17.2419,-4
LMT,STOCK,0.927672,0.908479,-2.0689,SELL,1,0.7683,-0.3037,-2.7729,3.627,0.7535,5.4546,1.7544,6.2272,5.8394,5.8394,1.0,60.9758,0.0052,0.0052,1.0463,5.4546,1.7544,2.069,-4.0462,-37.0768,78.2609,4
LMT,STOCK,0.940467,0.924473,-1.7006,SELL,1,1.9426,-0.0535,-2.5686,4.7941,2.1024,7.2992,5.0,5.0,7.2992,7.2992,1.0,65.9092,0.007,0.007,1.1698,7.2992,5.0,2.0894,-0.6981,-16.2264,91.6667,4
LMT,STOCK,0.95966,0.994848,3.6667,BUY,1,4.0874,1.198,-1.6127,5.7082,4.0034,4.8951,9.489,9.0909,9.489,9.489,1.0,69.2308,0.0096,0.0096,1.0152,4.8951,9.489,1.9762,3.6172,13.0261,90.322,4
LMT,STOCK,0.95966,0.936211,-2.4435,BUY,0,0.9607,1.3799,-0.649,4.8035,4.1232,5.2631,1.6949,8.6956,5.6337,9.489,0.5937,67.8573,0.0026,0.0026,0.8476,5.2631,1.6949,2.3333,6.5423,26.3994,90.322,4
LMT,STOCK,0.978854,0.86196,-11.942,BUY,0,1.8763,1.1119,-0.2011,6.3238,6.11,7.3684,2.6845,11.2727,7.7464,11.6788,0.6633,67.8574,0.0052,0.0052,1.04,7.3684,2.6845,2.2642,9.6315,53.1792,89.4736,4
LMT,STOCK,0.994848,0.968493,-2.6491,BUY,0,2.8828,0.8459,0.336,7.3709,7.7317,8.3623,3.6667,13.5036,9.5069,13.5036,0.704,68.4212,0.0076,0.0076,1.122,8.3623,3.6667,2.2049,9.8967,58.3185,92.8572,4
LMT,STOCK,0.998047,0.958809,-3.9315,BUY,0,4.1509,1.0635,0.9139,7.0326,8.0108,9.8591,8.7108,13.4546,9.8591,13.8686,0.7109,66.667,0.0088,0.0088,1.0182,9.8591,8.7108,2.152,10.8555,53.5586,93.0232,4
LMT,STOCK,0.985251,1.007234,2.2312,BUY,1,4.8431,1.1937,1.4463,5.0477,6.567,6.5743,7.317,12.4087,9.8591,11.4286,0.8627,61.4034,0.0082,0.0082,0.7523,6.5743,7.317,2.2263,9.1835,26.7271,83.7203,4
LMT,STOCK,0.982053,1.004004,2.2353,BUY,1,4.8379,1.4768,1.857,4.2268,6.1622,2.3334,7.7193,9.6429,9.8591,11.4286,0.8627,58.1818,0.0071,0.0071,0.6362,2.3334,7.7193,2.1871,8.487,18.1217,78.9472,4
LMT,STOCK,1.004004,0.942668,-6.1092,BUY,0,0.3418,0.0719,3.3977,4.9303,8.4955,7.2413,2.2353,10.1271,16.8539,16.8539,1.0,53.538,0.0029,0.0029,0.6477,7.2413,2.2353,3.7196,5.1633,16.1905,91.6666,3
LMT,STOCK,0.97495,0.926526,-4.9669,SELL,1,1.2329,1.3325,3.8297,0.2372,4.076,-1.948,13.1086,-0.3988,5.0505,16.8539,0.2997,53.4654,-0.0001,-0.0001,0.0369,-1.948,13.1086,3.5478,-2.8534,-24.144,72.9169,1
LMT,STOCK,0.958809,0.920069,-4.0404,SELL,1,-0.1869,1.2151,2.7986,-0.8545,1.9202,-2.3026,-4.8077,-2.6838,5.4237,16.8539,0.3218,53.6843,-0.0042,-0.0042,-0.1356,-2.3026,-4.8077,3.367,-2.8571,-20.0759,62.5005,-4
LMT,STOCK,0.942668,0.920069,-2.3973,SELL,1,-0.853,0.7861,2.4869,-2.3248,0.1043,-4.2623,-6.1092,-4.0105,5.4794,16.8539,0.3251,66.2338,-0.0054,-0.0054,-0.3654,-4.2623,-6.1092,2.9354,-3.0754,-35.6079,52.0837,-4
LMT,STOCK,0.945896,0.939439,-0.6826,SELL,1,-1.6745,-0.1674,2.267,-1.8754,0.3491,-1.0134,-4.8701,-0.6779,5.1546,16.8539,0.3058,45.4545,-0.0059,-0.0059,-0.2887,-1.0134,-4.8701,2.1697,-2.6116,-21.2776,54.1671,-3
LMT,STOCK,0.920069,0.936211,1.7544,SELL,0,-2.1312,-0.6545,2.0263,-4.3464,-2.4082,-3.3898,-6.8628,-4.3624,7.0176,16.8539,0.4164,13.5138,-0.0072,-0.0072,-0.6385,-3.3898,-6.8628,2.0802,-4.418,-18.0568,37.5002,-4
LMT,STOCK,0.920069,0.871644,-5.2633,SELL,1,-2.889,-2.4497,0.7406,-3.6999,-2.9868,-1.3841,-4.0404,-8.6539,2.807,9.1227,0.3077,23.6844,-0.0045,-0.0045,-0.6556,-1.3841,-4.0404,1.8546,-4.2797,-17.0353,9.0909,-3
LMT,STOCK,0.926526,0.953076,2.8656,SELL,0,-0.1089,-1.3067,-4.0204,4.1742,-0.0139,6.2964,5.5147,-1.0345,8.302,9.434,0.88,70.7316,0.0054,0.0054,0.7626,6.2964,5.5147,2.1902,0.8181,-17.7125,83.3333,0
LMT,STOCK,0.968493,0.917173,-5.299,BUY,0,6.4696,2.2166,-3.5627,8.1275,4.2752,9.489,11.9402,5.2631,11.1112,13.2075,0.8413,79.1662,0.0133,0.0133,1.0286,9.489,11.9402,2.1667,6.7957,13.2616,92.683,3
LMT,STOCK,0.992244,1.011828,1.9737,BUY,1,0.866,-0.1048,2.8057,4.6527,7.589,7.8014,4.8999,13.8359,8.185,12.174,0.6723,57.728,0.0037,0.0037,0.9184,7.8014,4.8999,1.7568,8.8301,54.814,100.0,4
LMT,STOCK,1.054259,0.98898,-6.1919,BUY,0,2.8374,0.1419,3.4826,10.2072,14.0452,14.9466,11.4561,19.1848,14.9466,14.9466,1.0,72.039,0.0087,0.0087,1.6592,14.9466,11.4561,2.0965,11.3848,119.1571,92.8561,3
LMT,STOCK,1.037939,0.985716,-5.0314,BUY,0,4.413,0.4441,3.8204,7.8731,11.9943,11.1887,8.9041,12.0249,14.9466,14.9466,1.0,65.849,0.0103,0.0103,1.1317,11.1887,8.9041,2.22,8.6796,129.5012,80.8512,3
LMT,STOCK,1.002036,0.982452,-1.9545,BUY,0,5.0063,0.8114,3.951,3.8561,7.9594,4.4218,6.5972,5.5748,14.9466,14.9466,1.0,58.0469,0.0083,0.0083,0.5406,4.4218,6.5972,2.4865,6.4061,138.6149,57.447,3
LMT,STOCK,1.021619,0.982452,-3.8339,BUY,0,5.5423,1.4285,4.0905,5.5423,9.8595,4.3333,9.8246,6.5508,14.9466,14.9466,1.0,65.0259,0.0077,0.0077,0.7345,4.3333,9.8246,2.4406,6.6947,127.7895,70.2128,3
LMT,STOCK,1.011828,0.98898,-2.2581,BUY,0,5.6927,2.127,4.1498,4.2799,8.6073,1.9737,9.9291,4.8238,14.9466,14.9466,1.0,62.5936,0.0062,0.0062,0.5502,1.9737,9.9291,2.5346,5.2585,100.9971,63.8302,2
LMT,STOCK,0.962868,0.926965,-3.7287,SELL,1,-2.1569,-1.4052,5.2327,-3.5948,1.4498,-1.9933,-4.2208,0.3401,5.0848,9.4915,0.5357,25.0002,-0.007,-0.007,-0.8163,-1.9933,-4.2208,1.816,-0.6508,-43.3597,5.8823,-3
LMT,STOCK,0.956341,0.936757,-2.0478,SELL,1,-2.5683,-1.6522,4.9322,-4.1387,0.5894,-2.6577,-3.6184,-2.3333,5.8021,10.2388,0.5667,25.7145,-0.0076,-0.0076,-0.8777,-2.6577,-3.6184,1.804,-2.9485,-46.5638,12.8206,-4
LMT,STOCK,0.930228,0.943284,1.4035,SELL,0,-3.6463,-2.0624,3.8045,-5.9562,-2.3783,-5.3156,-5.9406,-11.7647,6.3158,11.579,0.5455,20.0004,-0.0093,-0.0093,-1.1321,-5.3156,-5.9406,1.8797,-10.956,-20.6289,4.9999,-4
LMT,STOCK,0.940021,0.930228,-1.0417,SELL,1,-3.7639,-2.0395,3.1566,-4.4934,-1.4786,-3.0303,-4.6357,-9.4339,6.3158,9.8246,0.6429,26.1912,-0.009,-0.009,-0.8643,-3.0303,-4.6357,1.8849,-8.7317,-17.0525,17.6472,-4
LMT,STOCK,0.926965,0.881269,-4.9296,SELL,1,-2.3681,-2.0636,0.1574,-3.9241,-3.7729,-4.054,-3.7287,-7.7921,4.2253,9.1549,0.4615,31.1117,-0.005,-0.005,-0.8055,-4.054,-3.7287,1.7354,-9.9267,-26.2312,7.1436,-4
LMT,STOCK,0.936757,0.884533,-5.5749,SELL,1,-2.6293,-1.9847,-0.2521,-2.6293,-2.8748,-2.7118,-2.0478,-5.5921,4.2253,9.1549,0.4615,32.6088,-0.0042,-0.0042,-0.5411,-2.7118,-2.0478,1.8666,-10.1709,-31.1966,17.8571,-4
LMT,STOCK,0.930228,0.874741,-5.9649,SELL,1,-1.8313,-1.1124,-1.4061,-2.4474,-3.8191,-1.0417,-1.0417,-5.6292,4.2253,6.6901,0.6316,38.6362,-0.0022,-0.0022,-0.6049,-1.0417,-1.0417,1.8296,-5.7462,-24.2662,11.9995,-3
LMT,STOCK,0.926965,0.871478,-5.986,SELL,1,-1.4114,-1.3081,-1.8599,-2.2374,-4.0557,-1.0452,-3.7287,-5.6477,1.7604,6.6901,0.2631,42.5001,-0.002,-0.002,-0.5909,-1.0452,-3.7287,1.6348,-7.6613,-17.9211,9.5248,-3
LMT,STOCK,0.907382,0.868213,-4.3167,SELL,1,-1.7459,-1.2619,-2.165,-3.8893,-5.97,-3.806,-3.806,-8.2507,3.9566,8.2732,0.4782,41.4638,-0.003,-0.003,-1.0502,-3.806,-3.806,1.6701,-7.5317,-10.7034,0.0,-4
LMT,STOCK,0.910645,0.868213,-4.6595,SELL,1,-2.0649,-1.1626,-2.42,-3.1754,-5.5186,-3.4601,-2.7875,-7.3089,3.9566,6.8344,0.5789,38.461,-0.0032,-0.0032,-0.9002,-3.4601,-2.7875,1.7153,-6.1264,-16.8498,24.9999,-4
LMT,STOCK,0.871478,0.861685,-1.1237,SELL,1,-3.9427,-2.7598,-4.3866,-4.301,-8.4989,-1.476,-5.986,-9.4915,4.4944,8.2396,0.5455,13.3329,-0.0034,-0.0034,-0.7161,-1.476,-5.986,1.6586,-5.3834,-22.7922,10.0002,-3
LMT,STOCK,0.868213,0.888458,2.3318,SELL,0,-3.6127,-2.8902,-4.9385,-3.9018,-8.6476,-1.4816,-4.6595,-7.3171,3.3835,8.6466,0.3913,14.8143,-0.0021,-0.0021,-0.6275,-1.4816,-4.6595,1.6649,-6.2848,-12.7114,7.1422,-3
LMT,STOCK,0.871943,0.918184,5.3032,SELL,0,-0.0444,1.0932,-2.9975,0.1073,-2.8934,-1.1237,-1.4926,1.1905,4.9809,8.3055,0.5997,60.0469,0.001,0.001,0.0251,-1.1237,-1.4926,2.3526,-3.3865,-59.1013,41.913,-3
LMT,STOCK,0.91488,0.931394,1.8051,BUY,1,1.3363,0.8909,0.0735,2.821,2.8966,2.214,6.1302,2.9739,4.9242,6.1302,0.8033,63.1575,0.0036,0.0036,0.8641,2.214,6.1302,2.1661,5.0221,49.0543,76.1895,4
LMT,STOCK,0.918184,0.931394,1.4387,BUY,1,1.6673,1.2227,0.3085,3.0012,3.319,2.5832,5.3032,3.7315,2.963,6.5135,0.4549,65.7894,0.004,0.004,0.8503,2.5832,5.3032,2.1326,3.1277,65.6984,80.9533,4
LMT,STOCK,0.908274,0.91488,0.7272,BUY,1,2.0363,1.3328,0.4821,1.8141,2.3049,1.476,-0.3623,0.7326,2.5832,6.5135,0.3966,65.7887,0.0029,0.0029,0.4951,1.476,-0.3623,2.026,4.462,82.2077,73.6847,3
LMT,STOCK,0.911578,0.895063,-1.8116,BUY,0,2.2,1.3496,0.6842,2.0521,2.7504,1.4705,1.4705,2.6022,2.5832,6.5135,0.3966,70.2695,0.0025,0.0025,0.5437,1.4705,1.4705,2.0445,6.2123,89.7079,78.9483,3
LMT,STOCK,0.888458,0.967726,8.9219,SELL,0,-1.5867,-1.1125,0.9266,-1.8785,-0.9693,-2.1818,0.7491,-2.5362,3.3708,5.6179,0.6,38.0001,-0.0018,-0.0018,-0.4813,-2.1818,0.7491,1.9118,-3.8107,-15.1588,17.6478,-4
LMT,STOCK,0.924789,0.947909,2.5,BUY,1,2.0826,0.3288,0.2124,2.3018,2.5191,4.0892,1.8182,-0.7092,5.9702,6.3671,0.9377,58.182,0.0031,0.0031,0.6402,4.0892,1.8182,2.0663,0.8396,46.061,77.7769,4
LMT,STOCK,0.954514,0.944606,-1.038,BUY,0,2.8092,0.9486,0.2487,5.4359,5.6981,4.3321,7.8358,2.8469,7.8358,8.2396,0.951,68.3333,0.0049,0.0049,1.2951,4.3321,7.8358,2.1255,3.2269,32.8852,100.0,4
LMT,STOCK,0.931394,0.965314,3.6419,BUY,1,3.0071,1.3669,0.2741,2.7884,3.0701,1.4387,5.2239,1.8051,7.4349,8.2396,0.9023,57.377,0.0043,0.0043,0.6399,1.4387,5.2239,2.305,2.161,47.0339,57.1427,3
